epoch,total_epochs,step,steps_per_epoch,global_step,lr,time_val,time_avg,loss_val,loss_avg,grad_val,grad_avg,mem_mb
95,100,500,823,78685,0.000725,1.4613,1.4628,0.1487,0.15,0.0548,0.0498,18670
95,100,600,823,78785,0.000725,1.4608,1.4626,0.1563,0.1501,0.0663,0.0517,18670
95,100,700,823,78885,0.000725,1.4643,1.4626,0.1513,0.1501,0.0263,0.0527,18670
95,100,800,823,78985,0.000725,1.4631,1.4628,0.1572,0.1502,0.0615,0.0532,18670
96,100,0,823,79008,0.000725,1.9553,1.9553,0.1504,0.1504,0.0752,0.0752,18670
96,100,100,823,79108,0.000725,1.4609,1.4672,0.1517,0.1502,0.0534,0.0502,18670
96,100,200,823,79208,0.000725,1.4614,1.465,0.1496,0.15,0.0285,0.0521,18670
96,100,300,823,79308,0.000725,1.4617,1.4641,0.1552,0.1502,0.0433,0.0512,18670
96,100,400,823,79408,0.000725,1.4605,1.4636,0.1468,0.1501,0.0414,0.0519,18670
96,100,500,823,79508,0.000725,1.4621,1.4633,0.1548,0.1501,0.0392,0.0507,18670
96,100,600,823,79608,0.000725,1.4614,1.4631,0.1519,0.1502,0.0427,0.0512,18670
96,100,700,823,79708,0.000725,1.4608,1.4629,0.1475,0.1502,0.0259,0.0512,18670
96,100,800,823,79808,0.000725,1.4632,1.4629,0.1459,0.1501,0.0457,0.0518,18670
97,100,0,823,79831,0.000725,1.9709,1.9709,0.1511,0.1511,0.0489,0.0489,18670
97,100,100,823,79931,0.000725,1.4615,1.467,0.1502,0.15,0.0334,0.0515,18670
97,100,200,823,80031,0.000725,1.4614,1.4647,0.153,0.1498,0.0317,0.0551,18670
97,100,300,823,80131,0.000725,1.4601,1.4639,0.1461,0.1498,0.0678,0.0529,18670
97,100,400,823,80231,0.000725,1.4595,1.4632,0.1506,0.1497,0.0248,0.055,18670
97,100,500,823,80331,0.000725,1.4587,1.4626,0.147,0.1497,0.0584,0.0543,18670
97,100,600,823,80431,0.000725,1.4611,1.4622,0.1498,0.1498,0.0506,0.0535,18670
97,100,700,823,80531,0.000725,1.4623,1.4621,0.1472,0.1499,0.0275,0.0537,18670
97,100,800,823,80631,0.000725,1.4632,1.4622,0.1491,0.1498,0.0334,0.0544,18670
98,100,0,823,80654,0.000725,1.9791,1.9791,0.1472,0.1472,0.0412,0.0412,18670
98,100,100,823,80754,0.000725,1.4607,1.466,0.1504,0.1493,0.0519,0.0565,18670
98,100,200,823,80854,0.000725,1.461,1.4633,0.1531,0.1499,0.0314,0.0559,18670
98,100,300,823,80954,0.000725,1.4592,1.4624,0.1479,0.1499,0.0492,0.0546,18670
98,100,400,823,81054,0.000725,1.4605,1.462,0.1528,0.1497,0.0262,0.0534,18670
98,100,500,823,81154,0.000725,1.4601,1.4618,0.1489,0.1497,0.023,0.0522,18670
98,100,600,823,81254,0.000725,1.4607,1.4615,0.1569,0.1497,0.0354,0.0527,18670
98,100,700,823,81354,0.000725,1.4608,1.4613,0.1507,0.1497,0.0358,0.0524,18670
98,100,800,823,81454,0.000725,1.4628,1.4613,0.1482,0.1497,0.0392,0.051,18670
99,100,0,823,81477,0.000725,2.0039,2.0039,0.1549,0.1549,0.0327,0.0327,18670
99,100,100,823,81577,0.000725,1.4629,1.4664,0.1502,0.1504,0.0265,0.0525,18670
99,100,200,823,81677,0.000725,1.4622,1.464,0.1502,0.15,0.0401,0.0512,18670
99,100,300,823,81777,0.000725,1.4635,1.4631,0.1485,0.1498,0.0577,0.0521,18670
99,100,400,823,81877,0.000725,1.4618,1.4627,0.1485,0.1498,0.0777,0.0546,18670
99,100,500,823,81977,0.000725,1.4623,1.4623,0.1507,0.1497,0.0335,0.0539,18670
99,100,600,823,82077,0.000725,1.4634,1.462,0.1484,0.1496,0.1188,0.0541,18670
99,100,700,823,82177,0.000725,1.4604,1.4621,0.1508,0.1496,0.1338,0.0542,18670
99,100,800,823,82277,0.000725,1.462,1.4622,0.1554,0.1497,0.047,0.054,18670
